MangaID,Genre,Author
115289,"School,Yaoi","Yusen, Atsuko (Story & Art)"
115339,"Action,Ecchi,Fantasy,Romance,Shounen,Harem","Murayama, Wataru (Story), Mikage, Natsu (Art)"
115342,"Comedy,Ecchi,School","Moriki, Takeshi (Story & Art)"
115345,"Demons,Horror,Yaoi,Supernatural","Sumiyoshi, Ryou (Story & Art)"
115438,"Fantasy,Magic,School","Shuu (Story), Kaya, Haruka (Art)"
115448,"Comedy,Shounen","Sugimoto, Moe (Story & Art)"
115460,"Historical,Romance,Shounen","Kirioka, Sana (Story & Art)"
115488,"Comedy,Romance,School","Sorato, Shunsuke (Story & Art)"
115510,"Drama,Romance,School,Sci-Fi,Slice of Life,Supernatural,Psychological","booota (Art), Hazuki, Aya (Story)"
115522,"Comedy,School,Shounen","Kuroki, Yuushin (Story & Art)"
115523,"Action,Comedy,School,Shounen","Hayashi, Seiji (Story & Art)"
115616,"Comedy,Sci-Fi,Shounen,Slice of Life,Military",Tsuchii (Story & Art)
115643,"Fantasy,Magic,School,Yaoi",Shiramatsu (Story & Art)
115668,"Drama,Seinen","Gotou, Yukiko (Art), Kodama (Story)"
115682,"School,Shoujo Ai","Gotou, Yuki (Story & Art)"
115686,"Comedy,Ecchi,Fantasy,Romance","Horie, Ryuu (Story & Art)"
115688,"Action,Comedy,Ecchi,Seinen","Hiramoto, Akira (Story & Art)"
115694,"Comedy,Drama,Romance,School,Shounen","Kawamura, Taku (Story & Art)"
115710,"Action,Demons,Shounen,Supernatural","Akutami, Gege (Story & Art)"
115727,"Action,Drama,Martial Arts,Seinen","Sako, Toshio (Story & Art)"
115730,"Slice of Life,Supernatural,Seinen",Soumatou (Story & Art)
115746,"Mystery,Drama,Psychological,Seinen,Thriller","Inoryuu, Hajime (Story), Itou, Shouta (Art)"
115749,"Action,Martial Arts,Shounen","Itagaki, Keisuke (Story & Art)"
115751,"Comedy,Drama,Fantasy","Yunsul (Story), Rino (Art)"
115774,"Drama,Magic,Psychological,Thriller","Magica Quartet (Story), Fuji, Fujino (Art)"
115782,"Action,Horror,Shounen,Supernatural",Pageratta (Story & Art)
115819,Yaoi,"Kanda, Neko (Story & Art)"
115823,Yaoi,"Homura, Jiko (Story & Art)"
115825,"School,Yaoi","Fujikawa, Ruri (Story & Art)"
115833,"Drama,Yaoi",Cam (Story & Art)
115847,"Comedy,Ecchi,Romance,School,Harem,Seinen","Takahashi, Osamu (Story & Art)"
115850,"Fantasy,Horror,Shoujo Ai,Vampire","Yuino, Chiri (Story & Art)"
115887,"Drama,Music,School,Shounen,Slice of Life","Ayasugi, Tsubaki (Art)"
115888,"Drama,Yaoi","yoshi (Art), Aga, Naomi (Story)"
115891,"Comedy,Shoujo Ai,Slice of Life",Hachiko (Story & Art)
115917,"Action,Adventure,Fantasy","Pon, Jea (Art), Shinkou, Shotou (Story)"
115922,"Action,Comedy,Fantasy","Touzai (Art), Aizawa, Daisuke (Story)"
115955,"Comedy,Sci-Fi,Slice of Life,Military",Hori (Story & Art)
115996,"Drama,Romance,Shounen,Slice of Life","Itagaki, Paru (Story & Art)"
116000,"Drama,Seinen","Urasawa, Naoki (Story & Art)"
116003,Fantasy,"Kaburagi, Haruka (Story), Kotodera, Amane (Art)"
116041,"Fantasy,Shounen Ai",hagi (Story & Art)
116053,Yaoi,"Nohagi, Aki (Story & Art)"
116066,"Yaoi,Supernatural","Azumi, Kyouhei (Story & Art)"
116071,"Drama,Yaoi,Doujinshi","Kinoshita, Neri (Story & Art)"
116075,"Drama,Yaoi",Hinako (Story & Art)
116077,"Drama,School,Yaoi","Yamada, Papiko (Story & Art)"
116080,"Drama,School,Yaoi,Slice of Life",Enjou (Story & Art)
116157,"Fantasy,Romance,School,Harem","Mishima, Yomu (Story), Shiosato, Jun (Art)"
116163,"Comedy,School","Kawabata, Arata (Story & Art)"
116189,"Demons,Fantasy,Yaoi","Wacoco, Waco (Story & Art)"
116201,"Drama,Romance","booota (Art), Shimesaba (Story)"
116210,"Drama,Shoujo Ai,Shounen,Slice of Life","Hattori, Mitsuru (Story & Art)"
116250,"Drama,Psychological","Fumi, Fumiko (Story & Art)"
116281,"Romance,Shoujo","Inari, Yuuko (Story & Art)"
116316,"Shoujo Ai,Slice of Life","Iwami, Kiyoko (Story & Art)"
116319,"Comedy,Shoujo Ai",Yuama (Story & Art)
116324,"Drama,Sci-Fi,Yuri","Nagashiro, Rouge (Story & Art)"
116350,"Comedy,Ecchi,Seinen","Igarashi, Yui (Story & Art)"
116428,Shoujo Ai,"Kumo, Suzume (Story & Art)"
116472,"Shoujo Ai,Slice of Life",Akashi (Story & Art)
116482,"Comedy,Romance,School,Supernatural","Kamoshida, Hajime (Story), Asakusa, Tsukumo (Art)"
116485,"Historical,Shounen,Slice of Life","Koyama, Aiko (Story & Art)"
116487,"Drama,Yaoi","Sakurai, Nanako (Art), Sasaki, Mio (Story)"
116493,Yaoi,"Kinoshita, Neri (Story & Art)"
116494,"School,Yaoi","Maiki, Sachi (Story & Art)"
116497,"Fantasy,Yaoi",Tomochi (Story & Art)
116501,Yaoi,"Sakuraba, Yurin (Story & Art)"
116530,"Fantasy,Magic,Romance,Shounen","Abeno, Chaco (Art), Saitou, Kenji (Story)"
116539,"Game,Romance,School,Shounen","Yokota, Takuma (Art), Ise, Katsura (Story)"
116568,"Drama,Seinen,Gender Bender","Tomono, Hiro (Story & Art)"
116650,"Shoujo Ai,Slice of Life",Kurukuruhime (Story & Art)
116653,"Fantasy,Shounen Ai",Renji (Story & Art)
116664,"Action,Comedy,Slice of Life,Supernatural","Samamiya, Akaza (Story & Art), Hideki (Story & Art), Akamaru (Story & Art), Nozaki, Tsubata (Story & Art), Aoi, Mito (Story & Art), Ichi, Kotoko (Story & Art), Kashima, Ui (Story & Art), Kanai, Neco (Story & Art), Kitora, Con (Story & Art), Uraki, Enya (Story & Art), Chashibu, Tam (Story & Art)"
116675,"Action,Comedy,Mecha,Sci-Fi,Shounen,Super Power","Aoki, Hayato (Story & Art)"
116685,"Comedy,Ecchi,School,Seinen",Uran (Story & Art)
116720,"Drama,Romance","Harukawa, Haru (Art), Soratani, Reina (Story)"
116766,"Drama,Romance,Shounen","Shimesaba (Story), Adachi, Imaru (Art)"
116772,"Action,Adventure,Comedy,Fantasy,Shounen","Koyuki (Art), Tuchihi, Light (Story)"
116775,"Romance,Seinen","Kobori, Makoto (Story & Art)"
116778,"Action,Adventure,Demons,Shounen","Fujimoto, Tatsuki (Story & Art)"
116790,"Comedy,Horror,Supernatural","Izumi, Tomoki (Story & Art)"
116793,"Comedy,Romance,Slice of Life",9℃ (Story & Art)
116808,"Comedy,Romance,School,Shounen,Slice of Life","Saitou, Yuu (Story & Art)"
116852,"Fantasy,Romance","Kiyose, Yura (Art), Kooriame (Story)"
116880,"Action,Ecchi,Fantasy,Shounen,Harem,Supernatural","Takemura, Youhei (Art), Takahiro (Story)"
116897,"Action,Adventure,Fantasy,Martial Arts","Tian Can Tu Dou (Story), Lu Guang (Art)"
116918,"Comedy,Ecchi,Romance,School,Shounen","Haiba, Nemumi (Story & Art)"
116946,Yaoi,"Tsurugi, Ichiro (Story & Art)"
116975,"Action,Shounen","Yoda, Mizuki (Art), Hirao, Tomohide (Story)"
116987,"Ecchi,Romance,Shounen","Seo, Kouji (Story & Art)"
117020,"Drama,School,Shoujo Ai",Tamifull (Story & Art)
117054,"Action,Demons,Shounen,Supernatural","Hokami, Natsuki (Story & Art)"
117078,"Comedy,School,Slice of Life","Natsumi, Chorisuke (Story & Art)"
117080,"Comedy,Romance,School,Shounen,Slice of Life","Minamoto, Motomi (Story & Art)"
117081,"Comedy,Slice of Life,Seinen","Tomimura, Cota (Art), Mori, Moriko (Story)"
117083,"Drama,School,Shoujo Ai",Saburouta (Story & Art)
117092,"Comedy,Shoujo Ai",sometime (Story & Art)
117133,"Action,Samurai,Sci-Fi,Shounen","Kishimoto, Masashi (Story), Ookubo, Akira (Art)"
117165,"Comedy,Ecchi,Magic,Romance,School,Gender Bender","Kashii, Yutaka (Story & Art)"
117198,Yaoi,"Ueda, Aki (Story & Art)"
117205,"School,Shounen Ai,Slice of Life","Muneyama, Yoshimi (Story & Art)"
117215,"Comedy,Ecchi,Romance,School","Amazume, Ryuta (Story & Art)"
117235,"Comedy,Shounen",Kotoyama (Story & Art)
117270,"Comedy,Ecchi,Fantasy,Slice of Life",Utamaro (Story & Art)
117310,"Comedy,Seinen","Aihara, Akito (Story & Art)"
117316,"Drama,Ecchi","Hara, Tsumoi (Story & Art)"
117331,"Action,Demons,Historical,Samurai,Supernatural,Seinen","Tezuka, Osamu (Story), Shiki, Satoshi (Story & Art)"
117332,"Romance,School,Shounen,Slice of Life","Fujichika, Koume (Story & Art)"
117351,"Drama,Psychological",Anu (Story & Art)
117355,"Comedy,Sci-Fi,Shoujo Ai","Haruse, Hiroki (Story & Art)"
117474,"Comedy,Romance,Slice of Life",310 (Story & Art)
117544,"Action,Adventure,Sci-Fi,Shounen,Space,Super Power","Nagayama, Yoshitaka (Story & Art)"
117551,Yaoi,"Tsuba, Daeki (Story & Art)"
117580,"Action,Martial Arts","Daromeon (Art), Sandrovich, Yabako (Story)"
117591,"Action,Ecchi,School,Super Power,Harem,Seinen","Kajioki, Takuma (Story & Art)"
117604,"Fantasy,Seinen","Oda, Serina (Story & Art)"
117623,"Action,Drama,Shounen,Psychological","Moriya, Shiro (Story & Art)"
117658,"Comedy,Yuri,Slice of Life",Satsumaage (Story & Art)
117725,"Comedy,Romance",Migihara (Story & Art)
117745,Yaoi,"Kuroi, Morry (Story & Art)"
117748,Yaoi,"Honjou, Rie (Story & Art)"
117750,"School,Yaoi,Slice of Life","Shiomi, Rose (Story & Art)"
117840,"Comedy,Romance,Slice of Life,Seinen","Yamada, Kintetsu (Story & Art)"
117851,"School,Slice of Life",Tsukumizu (Story & Art)
117956,"Comedy,Fantasy,Game,Magic,Parody","Araki, Kanao (Story & Art), Mizuki, Maya (Story & Art), Sakano, Anri (Story & Art), Araragi, Ayune (Story & Art), Itou, Nanami (Story & Art), match (Story & Art), Fuyuno, Kei (Story & Art), Sonoda, Yuri (Story & Art), 7zu7 (Story & Art), Tsuneishi, Tsuneo (Story & Art), Burio, Michiru (Story & Art), Oimoto, Jirou (Story & Art)"
117964,"Drama,Seinen",Gino0808 (Story & Art)
118000,"School,Shounen","Matsuki, Tatsuya (Story), Usazaki, Shiro (Art)"
118025,"Action,Drama,Fantasy","Ononata, Manimani (Story), Araya (Art)"
118029,"Drama,Horror,School,Seinen","Wakasugi, Kiminori (Story & Art)"
118057,"Comedy,School,Shoujo Ai","Watagiri, Saya (Story & Art)"
118101,"Drama,School,Yaoi","Yoshio, Akira (Story & Art)"
118102,"Yuri,Slice of Life",Mikanuji (Story & Art)
118142,"Action,Drama,Sci-Fi,Supernatural,Seinen","Murata, Shinya (Story), Yanai, Nobuhiko (Art)"
118156,"Action,Adventure,Mystery,Drama,Shounen","Murase, Katsutoshi (Art), Oikawa, Daisuke (Story)"
118196,"Comedy,Romance,Slice of Life","Maki, Keigo (Story & Art)"
118205,"Comedy,Slice of Life,Seinen","Koyama, Ken (Story & Art)"
118233,"Comedy,Shounen Ai","Yuukura, Aki (Story & Art)"
118242,"Action,Adventure,Demons,Supernatural","Morihashi, Bingo (Story), Tsuyomaru (Art)"
118251,"Action,Adventure,Fantasy","Bibi (Art), Goji, Shouji (Story)"
118282,"Historical,Shoujo Ai,Slice of Life","Nagori, Yuu (Story & Art)"
118289,"School,Slice of Life,Seinen","Takamatsu, Misaki (Story & Art)"
118306,Yaoi,"Kuzukawa, Tachi (Story & Art)"
118352,"Comedy,Ecchi,School",Grande (Story & Art)
118416,"Adventure,Fantasy","Akashi, Kakkaku (Story), Yamada, Mojimi (Art)"
118459,"Drama,Slice of Life,Seinen,Doujinshi","Asano, Inio (Story & Art)"
118505,"Comedy,Ecchi,Romance,School,Yuri,Harem","Watari, Sae (Story & Art)"
118538,"Comedy,Shoujo Ai","Kiribai, Kineso (Story & Art)"
118568,"Comedy,Music,Slice of Life","Hamaji, Aki (Story & Art)"
118604,"School,Yaoi","Kujirada, Hiroto (Story & Art)"
118625,Shoujo Ai,"Takeshima, Eku (Story & Art)"
118626,"School,Yuri",FLOWERCHILD (Story & Art)
118646,"Comedy,Fantasy,Romance","Milcha (Story), Gorae (Art)"
118654,"Comedy,School,Yaoi","Komiyama, Komachi (Story & Art)"
118702,"Ecchi,School,Seinen","Itou, Ei (Story & Art)"
118712,"Comedy,Romance","Kodama, Jun (Story & Art)"
118715,"Demons,Fantasy,Yaoi",Panda (Story & Art)
118728,"Drama,School,Shounen Ai,Psychological",Haribo (Story & Art)
118730,"Action,Game","Butterfly Blue (Story), Changpan Yongzhe (Art)"
118732,"Comedy,Fantasy,Romance","Nagase, Sarasa (Story), Yuzu, Anko (Art)"
118736,"Comedy,Drama,Romance","Gi, Maeng-gi (Story & Art)"
118737,"Drama,Historical,Shoujo Ai","seri (Story), Biwan (Art)"
118746,"Action,Drama,School,Supernatural",Honey Bee (Story & Art)
118788,"Action,Demons,Supernatural",Pogo (Story & Art)
118804,"Drama,Slice of Life,Josei","Yamashita, Tomoko (Story & Art)"
118805,"Action,Martial Arts,School,Sports",Ihak (Story & Art)
118839,"Action,Comedy,Shounen,Supernatural","Shiibashi, Hiroshi (Story & Art)"
118858,"Action,Adventure,Sci-Fi,Shounen","Hayashida, Q (Story & Art)"
118918,"Comedy,Drama,Fantasy,Romance","Mutou, Tamura (Art), soy (Story)"
118984,"Fantasy,Yaoi,Slice of Life","Kuroi, Morry (Story & Art)"
119021,"Mystery,Horror,Supernatural,Seinen","Ito, Junji (Story & Art), Edogawa, Ranpo (Story)"
119022,"Action,Comedy,Fantasy","Sakano, Anri (Art), Aizawa, Daisuke (Story)"
119024,"Comedy,Drama,Romance,Supernatural","Lee, Hye (Story & Art)"
119064,"Comedy,Ecchi,Romance,School","Nishizawa, 5mm (Story & Art)"
119066,"Mystery,Horror,Supernatural","Oh, Seongdae (Story & Art)"
119072,"Drama,School,Shounen Ai,Slice of Life",D Jun (Story & Art)
119082,"Comedy,Romance,Slice of Life,Supernatural","Tonogaya, Miyuki (Story & Art)"
119152,"Adventure,Comedy,Fantasy,Romance","Kinojou, Miya (Story), Itomachi, Akine (Art)"
119161,"Action,Comedy,Shounen","Endou, Tatsuya (Story & Art)"
119178,Hentai,"Hirasaka, Tou (Story & Art)"
119218,Yaoi,"Kitahala, Lyee (Story & Art)"
119304,"Adventure,Fantasy","Ezogingitsune (Story), Ayano, Masaki (Art)"
119318,"Comedy,School,Gender Bender","Kobayashi, Kina (Story & Art)"
119321,"Action,Adventure,Sci-Fi,Shounen","Takaki, Tsuyoshi (Story & Art)"
119337,"Comedy,Slice of Life",Bimita (Story & Art)
119377,"Drama,Romance,Slice of Life","Ooshima, Tomoko (Story & Art)"
119378,"School,Yaoi",Yoriko (Story & Art)
119385,"Action,Adventure,Ecchi,Fantasy,Game,Mecha,Sci-Fi","Drill, Jill (Art), Morihashi, Bingo (Story)"
119440,"Romance,School,Shoujo",Hatsuharu (Story & Art)
119489,"Fantasy,Romance","Fujimaru, Mamenosuke (Art), Saiki, Riko (Story)"
119534,"Horror,Seinen","Ito, Junji (Story & Art)"
119588,"Shounen,Supernatural","Takahashi, Rumiko (Story & Art)"
119595,"Comedy,Shoujo Ai,Slice of Life","Aoto, Hibiki (Story & Art)"
119604,"Comedy,School,Shounen,Super Power","Fukuchi, Tsubasa (Story & Art)"
119634,"Demons,Fantasy,Shounen","Tooyama, Ema (Story & Art)"
119658,"Fantasy,Romance,Shoujo","Kashiwa, Ten (Story), hi8mugi (Art)"
119739,"Action,Adventure,Drama,Romance,Sci-Fi,Space,Military","Komiyama, Yuusaku (Art), Gray, Claudia (Story)"
119767,"Comedy,Fantasy",Amaou (Story & Art)
119798,"Comedy,Ecchi,Romance,School","Kagami, Yuu (Story), Meng, Lin (Art), Hoshikawagani (Art)"
119855,"Comedy,Ecchi,Romance,School,Shounen","Nakata, Yumi (Story & Art)"
119859,Yaoi,"Yodogawa, Yuo (Story & Art)"
119865,"Mystery,Drama,Ecchi,Romance,Psychological,Seinen","Fujimura, Akeji (Art), Nozawa, Takeshi (Story)"
119916,"Comedy,Yaoi",Harada (Story & Art)
119960,"Game,Shounen,Psychological","Fukuda, Kentarou (Story & Art)"
119997,"Action,Fantasy","Touge, Hiro (Art), Kankitsu, Yusura (Story)"
120062,"School,Shounen,Sports","Terasaka, Kento (Story & Art)"
120071,"School,Shoujo Ai,Slice of Life","Iruma, Hitoma (Story), Yuzuhara, Moke (Art)"
120083,"Drama,Historical,Romance,Josei","Kikuta, Yui (Art), Yui (Story)"
120098,"Drama,Romance","Harukawa, Haru (Art), Soratani, Reina (Story)"
120102,"Comedy,Fantasy,Romance,Shoujo","Kita, Yuzuru (Story), Yagi (Art)"
120176,"Action,Sci-Fi,Shounen","Matsuura, Kento (Art), Tanaka, Yuuki (Story)"
120212,"Drama,School,Yuri","Hakamada, Mera (Story & Art)"
120224,"Action,Comedy,Romance","Hoonoki, Sora (Art), Ootori, Nana (Story)"
120304,"Action,Historical,Martial Arts,Samurai","Fujita, Kakuji (Story & Art)"
120329,"Drama,Shoujo Ai,Slice of Life","Usui, Shio (Story & Art)"
120363,"Fantasy,Romance,Harem","Hanaki, Momiji (Story), Setsuri (Art)"
120367,"Comedy,Romance,Slice of Life",Suzuyuki (Story & Art)
120369,"Drama,Game,Psychological","Fukumoto, Nobuyuki (Story & Art)"
120403,"Comedy,School,Shoujo Ai,Slice of Life",Ningiyau (Story & Art)
120410,"Drama,Shoujo Ai,Josei","Shimura, Takako (Story & Art)"
120433,"Drama,Yaoi,Supernatural","Hitsujima, Hitsuji (Story & Art)"
120449,"Comedy,Romance,School","Mikawa, Ghost (Story), Tomari (Art)"
120451,"Ecchi,Fantasy","Yamada, J-ta (Art), Hiratori, Kou (Story)"
120464,"Adventure,Ecchi,Fantasy,Shounen,Gender Bender","Saitou, Kenji (Story), Hino, Haruto (Art)"
120510,"Action,Super Power","Oosawa, Yuusuke (Story & Art)"
120595,Yaoi,Niyama (Story & Art)
120617,"Action,Fantasy,Military","Uekawa, Kei (Story), TEDDY (Art)"
120643,"Comedy,Ecchi,Romance,Harem,Slice of Life","Yoshioka, Kimitake (Story & Art)"
120646,"Drama,Shoujo Ai,Slice of Life","Fukaumi, Kon (Story & Art)"
120680,"Action,Comedy,Fantasy,Magic","Ononaka, Akihiro (Story & Art)"
120698,"Comedy,Romance,Shoujo","Azumi, Yuuhi (Story & Art)"
120791,"Adventure,Drama,Fantasy,Romance","Fujiwara, Rika (Art), Otonashi, Satsuki (Story)"
120793,"Comedy,Romance","Lee, Yeon (Story & Art)"
120836,"Drama,School,Supernatural","Watanuki, Ron (Art), Harawata, Saizou (Story)"
120865,"Action,Adventure,Drama,Fantasy,Shounen,Super Power","Oda, Eiichiro (Story), Boichi (Art)"
120875,"Adventure,Mystery,Drama,School","Cho, Hyun-ah (Story & Art)"
120878,"Comedy,Fantasy,Parody,Slice of Life",Gratin-dori (Story & Art)
120891,"Drama,Yaoi",Hijiki (Story & Art)
120896,"Fantasy,Magic,Romance,Shoujo","Mako (Story), Yone (Art)"
120898,"Comedy,Fantasy,Romance","Kazuki, Wataru (Story), Azuma, Midori (Art)"
120899,"Drama,Romance,Shoujo","Morino, Ion (Story), Kanna, Machi (Art)"
120903,"Fantasy,Romance","Kajiyama, Mika (Art), Mitsuki, Beni (Story)"
120904,"Fantasy,Romance","Niiyama, Saho (Story), Kogomori, Nue (Art)"
120907,"Comedy,Fantasy,Romance,Shoujo","Seo, Yuuri (Story), Watari, Makana (Art)"
120908,"Comedy,Fantasy,Romance,Shoujo","Sakaki, Rumiwo (Art), Enoshima, Suzu (Story)"
120911,"Fantasy,Romance","Matsuyuki, Yue (Story), Hayase, Jun (Art)"
120938,"Action,Magic,Martial Arts,Sci-Fi,Shounen","Murata, Yusuke (Art), Inukorosuke (Story)"
121026,"Action,Adventure,Romance,Sci-Fi,Josei","Tamura, Yumi (Story & Art)"
121050,"Comedy,School,Shounen,Sports","Matsui, Yuusei (Story & Art)"
121079,"Drama,Horror,Yaoi,Psychological",Koogi (Story & Art)
121209,"Comedy,Parody,School,Supernatural","Aida, Iro (Story & Art)"
121213,"School,Slice of Life,Seinen","Ojiro, Makoto (Story & Art)"
121226,"Comedy,School,Vampire,Yuri,Seinen","Higashiyama, Show (Story & Art)"
121240,"Comedy,Yaoi","Akahoshi, Jake (Story & Art)"
121269,"Comedy,Fantasy,Romance","Plutus (Story), Spoon (Art)"
121281,"Comedy,Parody,Slice of Life",Jako (Story & Art)
121282,"Action,Adventure,Fantasy","Abeno, Chaco (Art), Ezogingitsune (Story)"
121294,"Drama,Romance,Sci-Fi,Supernatural,Seinen","Suzuki, Manatsu (Art), Sono, Yoshihiro (Art), Nozaki, Mado (Story)"
121323,"Comedy,Romance,School,Shoujo","Miyuki, Mitsubachi (Story & Art)"
121326,"Comedy,Fantasy,Slice of Life,Seinen","Shibata, Kouhei (Story & Art)"
121329,"Adventure,Fantasy,Seinen","Miura, Kentarou (Story & Art), Studio Gaga (Art)"
121362,"Fantasy,Romance,Shoujo","Nanaki, Tsubasa (Art), Momo, Tomoe (Story)"
121395,"Comedy,Horror,Supernatural,Psychological,Seinen","Kigitsu, Katsuhisa (Story & Art)"
121401,"Drama,Fantasy,Romance","Jeong, Yuna (Story), iNA (Art)"
121426,"Action,Comedy,Romance,Shounen","Gondaira, Hitsuji (Story & Art)"
121433,"Comedy,Ecchi,Romance,School,Shounen","Hiiragi, Yuuichi (Story & Art)"
121454,"Adventure,Fantasy","Narumi, Maika (Art), Yukito, Zakku (Story)"
121461,Fantasy,"Fuurou (Story), Yumbo (Art)"
121480,"Romance,Shounen,Vampire,Supernatural",Kotoyama (Story & Art)
121486,"Action,Fantasy","Yashuu (Story), Kobayashi, Koo (Art)"
121496,"Action,Adventure,Fantasy","Chugong (Story), Jang, Sung-rak (Art)"
121502,"Drama,Romance,Slice of Life,Seinen","Tendou, Kirin (Story & Art)"
121504,"Romance,Shoujo","Morishita, Suu (Story & Art)"
121509,"Adventure,Fantasy","Higa, Yukari (Art), Taikoban (Story)"
121523,"Comedy,Fantasy,Parody","Suzuka (Story & Art), Nagao, Uka (Story & Art), Itagaki, Hako (Story & Art), Katsura, Ichiho (Story & Art)"
121550,"Action,Comedy,Shounen,Supernatural","Hatomune, Tsurun (Story & Art)"
121552,"Drama,Music,Sci-Fi,Seinen","Watanabe, Shinichiro (Story), Yamataka, Morito (Art)"
121588,"Comedy,Romance,School","Kohitsuji, Noniku (Story & Art)"
121595,"Drama,Yaoi","Kyouyama, Atsuki (Story & Art)"
121597,"Comedy,Shounen,Slice of Life","Ikada, Kai (Story & Art)"
121679,"Comedy,Ecchi,School,Harem","Araki, Shin (Story), Kido, Jirou (Art)"
121729,Drama,"Hagiwara, Asami (Story & Art)"
121740,"Comedy,Drama,Romance,Slice of Life","Tazawa, Yutaka (Story & Art)"
121794,"Comedy,Ecchi,Slice of Life","Yasuda, Kousuke (Story & Art)"
121798,"Drama,Romance,Shoujo,Slice of Life","Hayashi, Maki (Art), Mori (Story)"
121850,"Action,Fantasy,Magic","Shimazaki, Mujirushi (Story & Art)"
121885,"School,Yaoi",Janome (Story & Art)
121891,"Drama,Horror,Romance,Shounen,Supernatural",Hakuri (Story & Art)
122046,Yaoi,"Misaka, Niumu (Story & Art)"
122112,"Mystery,Drama,Fantasy,Historical,Josei","Ohitsuji, Ei (Story & Art)"
122125,"Shounen,Supernatural","Gotouge, Koyoharu (Story & Art)"
122187,"Music,School,Shoujo Ai","Oosawa, Yayoi (Story & Art)"
122203,"Drama,Fantasy,Romance","Hoshino, Soumei (Art), Kuroe, Yui (Art), Yamashiro, Umeta (Art), Ohitsuji, Ei (Art), Sorakura, Shikiji (Art), Izumi, Kyouka (Story), Yoshimura (Story & Art)"
122328,"Comedy,Shoujo Ai,Slice of Life","Nekosuna, Ippei (Story & Art)"
122353,"Comedy,Romance","Nagaoka, Taichi (Story & Art)"
122421,"Action,Sci-Fi,Shoujo Ai","Ogino, Jun (Story & Art)"
122448,"Comedy,Romance,School,Seinen","Yukimori, Nene (Story & Art)"
122464,"Adventure,Sci-Fi,Shounen,Space","Inagaki, Riichiro (Story), Boichi (Story & Art)"
